2012CU,27.0*,2100-02-01 19:16,1/2.09E6,-7.07,0,15.64,1864
2011BP40,34.0*,2034-03-09 06:22,1/9.26E6,-7.07,0,11.69,2154
2009WW7,7.0*,2083-11-19 20:01,1/83333,-7.07,0,13.87,2669
2013RS43,17.0*,2108-09-18 06:26,1/471698,-7.09,0,12.55,1277
2012SG58,100.0*,2060-10-04 19:25,1/1.46E8,-7.09,0,19.43,1640
2011AE3,18.0*,2069-01-02 03:26,1/259067,-7.09,0,11.93,2154
2008GM2,9.0*,2099-04-03 08:57,1/105596,-7.1,0,12.1,3261
2014CE,16.0*,2112-02-03 06:56,1/763358,-7.11,0,17.17,1134
2010RM80,11.0*,2116-09-05 16:45,1/155279,-7.12,0,12.4,2373
2011WN69,24.0*,2109-11-23 12:37,1/3.8E6,-7.13,0,25.6,1930
2016NJ56,48.0*,2036-12-17 14:51,1/1.93E7,-7.14,0,12.29,207
2016FZ13,9.0*,2109-03-23 09:00,1/116550,-7.15,0,11.98,345
2015GB1,20.0*,2071-04-17 20:18,1/1.51E6,-7.15,0,13.35,701
2010UR7,14.0*,2086-10-28 16:03,1/746268,-7.15,0,17.41,2324
2006GU2,12.0*,2087-10-10 13:32,1/291545,-7.15,0,13.33,3989
2015ET,19.0*,2076-03-08 02:08,1/1.9E6,-7.17,0,16.2,731
2009YR,11.0*,2060-09-20 03:06,1/305810,-7.17,0,11.6,2640
2013QM48,14.0*,2097-08-23 13:54,1/458715,-7.18,0,13.44,1286
2007EN88,22.0*,2104-03-13 12:43,1/1.63E6,-7.18,0,16.52,3072
2016GU2,65.0*,2113-04-01 22:06,1/9.8E7,-7.19,0,40.74,341
2016SU2,12.0*,2110-09-26 15:32,1/467289,-7.21,0,16.94,186
2012BK14,13.0*,2043-01-14 01:52,1/680272,-7.21,0,11.91,1876
2008WO2,5.0*,2092-11-18 23:17,1/33670,-7.21,0,12.74,3033
2016JO38,45.0*,2025-09-25 21:49,1/8.85E7,-7.22,0,14.2,288
2016FW3,37.0*,2102-09-24 06:06,1/5.85E6,-7.22,0,14.22,356
2016PR66,92.0*,2021-05-19 06:01,1/8.93E8,-7.23,0,14.01,207
2001FB90,440.0*,2067-10-19 02:28,1/9.35E9,-7.23,0,27.38,5843
2014HN197,250.0*,2017-12-25 12:53,1/1.45E10,-7.24,0,14.56,847
2009XQ2,38.0*,2103-12-19 09:13,1/7.75E7,-7.24,0,30.38,2142
2004RU109,21.0*,2038-09-14 06:01,1/5.24E6,-7.24,0,17.09,4565
2016WN7,11.0*,2095-11-22 02:53,1/304878,-7.24,0,12.76,117
2015YC1,26.0*,2100-06-17 17:15,1/2.58E6,-7.26,0,13.84,449
2012TU231,24.0*,2111-10-13 20:50,1/2.16E6,-7.26,0,14.98,816
2015PL57,29.0*,2112-07-08 03:04,1/2.48E6,-7.27,0,11.81,578
2006YE,14.0*,2089-01-19 20:07,1/591715,-7.28,0,12.71,3739
2015YM1,9.0*,2096-06-16 15:48,1/206611,-7.29,0,13.09,448
2009TB,6.0*,2020-09-30 17:04,1/1.05E6,-7.29,0,16.72,2724
2007EZ25,33.0*,2097-03-04 05:18,1/1.06E7,-7.29,0,23.6,3653
2002CB19,47.0*,2049-08-10 17:00,1/3.66E7,-7.31,0,19.3,3086
2012XL55,16.0*,2036-06-08 18:49,1/7.81E6,-7.32,0,22.24,1553
2008UA92,15.0*,2078-11-01 19:35,1/917431,-7.32,0,13.98,3056
2008UA202,5.0*,2066-10-12 02:00,1/75187,-7.32,0,11.41,3051
2017DP109,17.0*,2057-03-02 14:25,1/3.24E6,-7.32,0,16.45,38
2016EG28,11.0*,2099-03-04 16:00,1/699300,-7.33,0,18.45,372
2006UJ185,11.0*,2116-11-01 16:34,1/512820,-7.33,0,19.07,3787
2015HE183,9.0*,2071-04-20 09:04,1/613496,-7.35,0,17.67,643
2010MA113,903.0,2068-08-02 10:12,1/5.38E10,-7.35,0,31.11,236
2012SU9,15.0*,2111-01-11 14:05,1/943396,-7.36,0,15.61,1634
2012BW13,15.0*,2111-01-27 23:50,1/990099,-7.36,0,16.22,1877
2010DG77,315.0,2052-01-11 00:03,1/3.44E9,-7.36,0,17.77,2561
2007UT3,30.0*,2075-08-29 00:12,1/6.33E6,-7.36,0,14.38,3430
2011FA23,7.0*,2063-03-31 07:05,1/366300,-7.38,0,18.16,1460
2010XB,5.0*,2036-11-30 06:03,1/483091,-7.38,0,22.49,2154
2004ME6,99.0*,2058-07-13 01:11,1/1.42E8,-7.38,0,14.57,4643
2005BS1,15.0*,2024-01-14 10:26,1/5.49E6,-7.4,0,16.67,4436
2010VN1,9.0*,2054-11-02 23:04,1/709219,-7.41,0,15.68,2320
2010HP20,13.0*,2051-04-19 08:57,1/925925,-7.41,0,14.07,2515
2009TM8,8.0*,2093-10-18 03:13,1/232018,-7.42,0,13.72,2705
2013BR15,40.0*,2100-01-02 18:00,1/1.58E7,-7.43,0,17.98,1514
2017DG16,5.0*,2084-02-25 01:22,1/103519,-7.44,0,12.92,46
2015VN64,13.0*,2088-11-03 18:13,1/1.49E6,-7.44,0,19.42,491
2016VF18,5.0*,2077-10-20 08:11,1/100908,-7.44,0,15.02,114
2017FB102,18.0*,2066-03-20 03:52,1/3E6,-7.44,0,14.21,17
2014JU79,100.0*,2018-09-06 08:30,1/1.47E9,-7.45,0,12.78,838
2001SD286,37.0*,2080-09-23 05:14,1/1.33E7,-7.45,0,16.81,5644
2017BL30,92.0*,2098-03-04 20:56,1/8.26E7,-7.46,0,13.27,73
2014JV79,35.0*,2022-11-14 08:01,1/1.33E8,-7.46,0,15.57,838
2008CJ,14.0*,2106-02-02 01:41,1/819672,-7.47,0,12.95,1459
2015BY3,13.0*,2058-07-10 21:00,1/3.02E6,-7.48,0,19.99,783
2008US,2.0*,2017-10-21 05:14,1/191938,-7.48,0,20.94,3072
2016TC57,16.0*,2112-10-14 09:33,1/1.45E6,-7.49,0,14.19,156
2017DB120,110.0*,2061-03-26 01:49,1/3.58E8,-7.49,0,17.8,23
2004FU162,8.0*,2018-04-01 04:08,1/8.4E6,-7.5,0,20.55,4763
2004DA53,11.0*,2111-02-25 15:03,1/492610,-7.5,0,14.57,1459
2010TW54,13.0*,2092-10-08 14:38,1/892857,-7.51,0,13.62,2343
2006UQ216,15.0*,2074-03-01 20:40,1/1.18E6,-7.52,0,11.8,3785
2017FV,53.0*,2114-04-02 16:15,1/3.68E7,-7.52,0,18.55,30
2016TQ54,14.0*,2106-10-04 22:15,1/1.17E6,-7.53,0,14.06,151
2016TG94,5.0*,2102-10-10 01:06,1/92592,-7.53,0,14.17,131
2016FC1,6.0*,2082-03-11 08:31,1/341296,-7.53,0,18.86,359
2006HX57,39.0*,2045-05-09 01:51,1/3.24E7,-7.53,0,15.4,3968
2005UA1,23.0*,2036-10-19 18:39,1/1.49E7,-7.53,0,18.45,4142
2001YN2,43.0*,2091-12-16 22:06,1/3.23E7,-7.54,0,21.98,5557
2006HE2,21.0*,2103-10-08 02:33,1/2.24E6,-7.56,0,12.26,3978
2016BE,82.0*,2098-02-03 14:08,1/9.26E7,-7.57,0,14.4,419
2012HE31,30.0*,2062-09-15 19:54,1/1.56E7,-7.58,0,15.4,1778
2016VA18,10.0*,2022-08-03 19:25,1/7.94E6,-7.58,0,11.49,113
2016WU,15.0*,2109-05-16 03:59,1/1.26E6,-7.59,0,13.22,127
2008OO1,51.0*,2107-07-23 14:02,1/3.45E7,-7.6,0,17.12,3134
2014WE6,4.0*,2104-11-07 08:46,1/39525,-7.61,0,12.02,844
2010MZ112,808.0,2032-02-19 14:18,1/1.36E7,-7.61,0,11.55,2441
2006BF56,5.0*,2106-01-28 14:00,1/318471,-7.61,0,28.5,1460
2014HJ198,18.0*,2057-04-21 04:44,1/1.26E7,-7.62,0,24.18,838
2010VO139,21.0*,2102-11-12 03:50,1/1.73E7,-7.62,0,26.61,2310
2017BW30,67.0*,2104-08-05 06:59,1/8.4E7,-7.62,0,17.61,70
2013GW38,8.0*,2070-04-08 00:06,1/709219,-7.63,0,15.2,1432
2016WR55,9.0*,2115-11-29 07:49,1/632911,-7.63,0,18.03,99
2008SH148,25.0*,2049-10-17 03:33,1/1.49E7,-7.66,0,15.32,3086
2005CP7,39.0*,2079-01-26 01:02,1/1.87E7,-7.66,0,13.42,4417
2017BE30,23.0*,2100-01-22 14:28,1/9.17E6,-7.67,0,20.09,67
2014HB177,9.0*,2085-05-03 22:45,1/628930,-7.7,0,12.73,1046
2016JN38,6.0*,2072-04-30 14:14,1/813008,-7.71,0,22.36,288
2015CL13,31.0*,2090-02-15 15:42,1/1.87E7,-7.71,0,17.68,757
2011YC40,5.0*,2028-12-27 12:14,1/826446,-7.71,0,15.63,1898
2017FC1,25.0*,2064-03-15 11:53,1/1.22E7,-7.72,0,13.91,25
2011CF66,15.0*,2091-02-17 17:12,1/1.37E6,-7.72,0,17.92,2154
2016DK2,6.0*,2069-02-21 08:30,1/840336,-7.73,0,20.83,376
2016TH,5.0*,2081-03-31 09:20,1/238663,-7.75,0,13.4,161
2014HN2,23.0*,2082-03-23 00:45,1/5.49E6,-7.76,0,11.48,1054
2012UE,9.0*,2040-10-20 05:07,1/2.55E6,-7.76,0,17.29,1607
2015JC1,16.0*,2068-05-11 22:48,1/7.14E6,-7.78,0,18.94,670
2015FH37,45.0*,2115-03-30 14:02,1/5.49E7,-7.79,0,21.47,733
2008BN16,28.0*,2079-01-22 14:54,1/2.7E7,-7.79,0,22.08,3328
2011BH40,42.0*,2038-07-27 06:35,1/6.25E7,-7.8,0,12.31,2154
2006DO62,8.0*,2053-02-21 23:57,1/1.62E6,-7.81,0,15.54,4031
2014LJ,8.0*,2083-05-19 08:41,1/578034,-7.82,0,11.75,1012
2017AE21,56.0*,2025-05-10 04:18,1/2.5E8,-7.82,0,12.18,70
2016WF7,8.0*,2113-11-21 06:10,1/389105,-7.83,0,12.94,123
2011CF22,3.0*,2094-02-07 01:15,1/97087,-7.83,0,21.78,2154
2017BK30,15.0*,2085-02-11 15:49,1/3.76E6,-7.83,0,14.97,73
2015PS228,7.0*,2080-03-11 07:58,1/392156,-7.84,0,11.47,576
2003UM3,11.0*,2069-10-12 21:26,1/2.11E6,-7.84,0,18.4,4895
2008VL,12.0*,2093-10-28 10:26,1/1.35E6,-7.85,0,14.36,3051
2014WZ365,31.0*,2047-12-11 21:42,1/4.69E7,-7.86,0,15.58,832
2014HS197,6.0*,2055-04-21 07:55,1/970873,-7.86,0,20.32,839
2015FU344,3.0*,2066-03-16 10:58,1/88495,-7.87,0,14.95,689
2006XZ2,16.0*,2074-12-23 22:47,1/4.44E6,-7.88,0,14.38,3741
2015HE1,17.0*,2098-04-21 08:00,1/6.25E6,-7.9,0,18.39,693
2008VS4,57.0*,2017-05-23 21:22,1/1.57E9,-7.9,0,17.45,3056
2014KC45,6.0*,2066-05-26 23:36,1/510204,-7.92,0,14.29,1020
2013XS21,6.0*,2092-12-11 22:18,1/305810,-7.92,0,13.48,1185
2009VT1,5.0*,2046-10-19 08:02,1/531914,-7.92,0,13.16,2679
2008TS10,7.0*,2078-09-20 21:30,1/540540,-7.92,0,11.63,3076
2008HC38,25.0*,2029-04-23 02:38,1/7.19E7,-7.94,0,17.96,3236
2000SZ162,15.0*,2070-06-22 13:44,1/3.19E6,-7.94,0,11.93,6001
2003YS70,7.0*,2107-01-10 18:16,1/361010,-7.95,0,11.62,4825
2014HY198,5.0*,2082-05-06 14:15,1/277008,-7.96,0,12.95,838
2005GQ33,74.0*,2081-10-25 06:58,1/4.98E8,-7.96,0,24.48,4389
2007FP3,9.0*,2106-03-16 04:47,1/909090,-7.97,0,14.77,3644
2015HQ182,42.0*,2020-11-26 03:27,1/6.33E8,-7.99,0,12.95,648
2010CK19,11.0*,2116-08-19 13:29,1/1.18E6,-7.99,0,12.25,2582
2016EP84,14.0*,2086-03-10 03:49,1/2.8E6,-8.0,0,11.42,367
2016GS134,11.0*,2070-03-31 14:20,1/3.65E6,-8.01,0,15.69,339
2015VL64,9.0*,2109-11-05 18:32,1/1.16E6,-8.01,0,14.14,490
2007VE191,78.0*,2026-11-26 17:36,1/1.69E9,-8.01,0,20.3,692
2014OP2,6.0*,2071-07-25 14:17,1/1.01E6,-8.02,0,16.14,960
2015KP18,110.0*,2073-06-08 18:56,1/1.23E9,-8.03,0,20.3,662
2017EA,3.0*,2046-03-03 07:18,1/520833,-8.03,0,20.63,39
2011EM40,11.0*,2054-09-12 21:12,1/4.33E6,-8.04,0,15.47,2154
2007VJ3,44.0*,2112-10-29 03:35,1/8.06E7,-8.05,0,19.66,1459
2011BT59,280.0*,2052-04-10 06:53,1/5.38E10,-8.06,0,38.95,2154
2016AF2,12.0*,2076-03-22 14:57,1/3.21E6,-8.09,0,12.63,434
2013CY,10.0*,2100-11-16 23:57,1/1.18E6,-8.09,0,11.45,1499
2008CM74,10.0*,2100-07-17 13:55,1/1.39E6,-8.09,0,11.9,3317
2005UC3,16.0*,2103-10-05 15:56,1/4.69E6,-8.09,0,13.74,4155
2016WT,5.0*,2111-11-19 11:43,1/326797,-8.1,0,15.49,127
2016UQ36,11.0*,2041-10-24 15:42,1/1.15E7,-8.12,0,15.94,138
2016AZ193,20.0*,2024-04-13 00:43,1/1.4E8,-8.12,0,15.49,376
2014WC201,25.0*,2110-12-04 23:23,1/1.93E7,-8.12,0,15.9,839
2012TP20,11.0*,2079-10-02 13:06,1/3.18E6,-8.12,0,13.36,1611
2008UY91,60.0*,2023-04-24 20:38,1/7.87E8,-8.12,0,19.35,3056
2016JG38,51.0*,2045-10-17 07:58,1/1.48E9,-8.14,0,22.75,288
2009QR,14.0*,2042-08-24 08:12,1/1.07E7,-8.17,0,12.23,2764
2014MG68,100.0*,2036-09-27 11:53,1/5.92E9,-8.18,0,18.16,957
2015HS182,36.0*,2067-10-07 01:31,1/2.78E8,-8.19,0,21.94,643
2014UA176,18.0*,2078-11-08 14:30,1/1.32E7,-8.2,0,14.49,864
2010XU,36.0*,2086-11-03 08:47,1/4.76E7,-8.2,0,12.78,2154
2016JA,13.0*,2080-10-01 12:32,1/6.33E6,-8.25,0,13.52,314
2016FE15,7.0*,2068-03-28 04:51,1/2.54E6,-8.25,0,16.55,343
2014HN198,32.0*,2019-01-07 16:57,1/8E8,-8.26,0,15.31,838
2016EL1,11.0*,2109-09-06 02:51,1/7.35E6,-8.27,0,22.72,370
2012WR10,8.0*,2087-09-02 19:42,1/1.47E6,-8.27,0,11.51,1570
2016XL23,6.0*,2080-11-29 13:47,1/1.17E6,-8.28,0,14.97,113
2005VP,32.0*,2053-11-01 08:33,1/1.14E8,-8.32,0,15.27,4146
2002XV90,38.0*,2101-12-12 01:42,1/6.29E7,-8.32,0,13.54,5185
2012DY13,11.0*,2074-08-23 20:56,1/9.71E6,-8.33,0,20.32,1844
2004OD4,17.0*,2100-07-17 00:29,1/1.06E7,-8.34,0,14.02,1459
2014QJ365,13.0*,2095-08-26 12:03,1/9.17E6,-8.35,0,16.45,923
2006BO7,6.0*,2067-05-31 02:23,1/1.37E6,-8.35,0,14.89,4066
2017AF21,50.0*,2051-12-04 22:09,1/2.16E8,-8.35,0,13.82,63
2009VZ39,9.0*,2053-02-07 09:19,1/7.58E6,-8.36,0,11.82,2685
2015SK7,7.0*,2100-09-21 18:29,1/2.2E6,-8.4,0,16.49,534
2010VR139,20.0*,2017-10-10 11:14,1/2.13E8,-8.42,0,12.05,2310
2013UJ5,11.0*,2061-08-07 03:49,1/9.62E6,-8.43,0,15.55,1221
2010XQ,38.0*,2036-12-04 21:17,1/5.65E8,-8.45,0,15.55,2292
2015VO142,7.0*,2087-12-07 17:15,1/1.45E6,-8.47,0,11.53,482
2015XQ129,54.0*,2093-07-13 04:49,1/4.85E8,-8.5,0,18.89,461
2016HF3,47.0*,2078-05-19 21:36,1/2.5E8,-8.5,0,13.71,333
2014KS76,20.0*,2089-05-18 00:10,1/2.63E7,-8.51,0,13.29,1017
2016VZ17,19.0*,2030-08-19 19:51,1/8.77E7,-8.53,0,14.76,114
2016LE10,16.0*,2072-06-06 18:46,1/3.53E7,-8.58,0,16.86,276
2017FL64,8.0*,2111-02-28 04:08,1/2.16E6,-8.59,0,11.44,20
2016TT92,22.0*,2099-09-19 02:38,1/3.88E7,-8.61,0,13.55,178
2008GY21,13.0*,2066-04-09 04:45,1/2.07E7,-8.63,0,16.17,3254
2008EL68,12.0*,2039-02-12 05:15,1/1.42E7,-8.64,0,11.41,3313
2006WV,16.0*,2082-11-22 10:00,1/3.47E7,-8.65,0,18.39,3072
2017FW128,15.0*,2081-04-09 20:36,1/1.96E7,-8.65,0,12.62,11
2016UR36,13.0*,2107-04-08 03:19,1/2.31E7,-8.67,0,21.15,136
2014UU56,9.0*,2078-05-12 12:50,1/7.52E6,-8.67,0,13.83,868
2014DK10,12.0*,2060-02-21 20:50,1/2.46E7,-8.67,0,16.28,1113
2015XH55,6.0*,2092-12-01 22:34,1/2.11E6,-8.69,0,13.26,462
2014WU200,7.0*,2113-11-27 16:54,1/1.75E6,-8.69,0,11.32,840
2011AZ36,46.0*,2062-02-17 06:27,1/6.25E8,-8.71,0,11.36,2154
2005CM7,25.0*,2032-08-11 01:57,1/4.13E8,-8.71,0,21.76,4418
2014HJ197,4.0*,2047-04-18 02:12,1/1.56E6,-8.72,0,12.04,838
2014OQ392,120.0*,2019-10-13 03:12,1/6.67E10,-8.74,0,12.29,944
2016DY30,3.0*,2036-02-26 00:13,1/4.12E6,-8.75,0,19.18,370
2011AD3,21.0*,2100-01-07 16:08,1/1.03E8,-8.76,0,20.82,2154
2009EJ1,9.0*,2039-11-09 05:57,1/2.46E7,-8.77,0,15.55,2931
2016JP38,54.0*,2025-01-08 02:40,1/8.7E9,-8.78,0,19.02,288
2007VD8,11.0*,2028-11-05 09:17,1/8.26E7,-8.78,0,16.81,3415
2014HT197,8.0*,2070-04-24 09:37,1/1.67E7,-8.8,0,19.98,838
2008UM1,2.0*,2021-10-22 06:45,1/3.1E6,-8.8,0,22.78,3071
2015KA158,18.0*,2024-05-10 15:56,1/8.13E8,-8.85,0,18.33,642
2016EN157,10.0*,2054-03-11 00:49,1/3.07E7,-8.86,0,16.79,362
2014JT79,20.0*,2044-04-20 06:04,1/5.43E8,-8.86,0,20.19,838
2016WQ1,11.0*,2103-09-26 18:56,1/1.28E7,-8.86,0,13.56,132
2011AZ22,8.0*,2095-01-09 18:10,1/8.26E6,-8.87,0,16.74,2154
2011BA60,150.0*,2111-01-04 10:58,1/1.86E10,-8.91,0,20.57,2154
2007BB,11.0*,2076-01-17 04:11,1/1.61E7,-8.91,0,12.03,3707
2017BF136,25.0*,2040-02-01 03:14,1/1.04E9,-8.94,0,23.64,47
2016AQ164,4.0*,2035-01-10 07:44,1/1.22E7,-8.95,0,17.84,423
2014HN199,19.0*,2043-09-13 12:49,1/4.65E8,-8.95,0,21.33,756
2016TM,13.0*,2091-06-25 20:46,1/2.35E7,-8.96,0,11.97,172
2011CA7,4.0*,2062-02-19 17:27,1/2.07E6,-8.97,0,14.3,2154
2016SK2,37.0*,2075-09-18 15:52,1/7.14E8,-9.02,0,17.64,182
2010XP,19.0*,2059-12-09 21:07,1/1.8E8,-9.03,0,15.48,2292
2012TE53,21.0*,2098-10-08 19:41,1/1.05E8,-9.04,0,15.21,1459
2008LE,46.0*,2061-05-22 12:35,1/3.8E8,-9.06,0,13.31,3205
2007VF189,9.0*,2077-11-14 00:01,1/2.22E7,-9.11,0,16.02,3408
2013EC20,7.0*,2068-03-09 21:59,1/8.2E6,-9.12,0,11.49,1466
2010UE,5.0*,2044-10-13 05:54,1/1.64E7,-9.12,0,19.51,2338
2014XC8,25.0*,2100-12-11 14:34,1/2.25E8,-9.14,0,16.34,817
2015HO182,17.0*,2020-02-13 14:28,1/1.49E9,-9.18,0,14.96,643
1993KA2,7.0*,2060-11-10 00:22,1/3.7E7,-9.3,0,25.75,8696
2016TB57,25.0*,2099-10-30 18:19,1/2.17E8,-9.36,0,11.4,181
2008YD3,25.0*,2022-12-13 12:26,1/3.07E9,-9.36,0,13.65,3002
2005TK50,6.0*,2106-03-15 19:52,1/2.69E7,-9.36,0,22.27,4169
2009EH1,11.0*,2064-03-02 20:04,1/8.62E7,-9.38,0,15.46,2931
2016CO248,13.0*,2075-02-05 18:42,1/8.2E7,-9.39,0,12.39,389
2017CY32,8.0*,2047-01-30 22:38,1/1.61E8,-9.39,0,22.64,47
2012EZ1,7.0*,2107-11-07 03:45,1/2.22E7,-9.41,0,17.56,1459
2009XR1,6.0*,2041-01-24 10:00,1/2.61E7,-9.41,0,13.12,2648
2007XB23,16.0*,2062-12-11 10:21,1/1.51E8,-9.42,0,12.07,3375
2008XK,15.0*,2053-12-04 12:52,1/3.77E8,-9.46,0,20.32,3022
2009FK,9.0*,2027-03-20 21:30,1/1.6E8,-9.51,0,13.22,2142
2015HW182,35.0*,2073-09-07 07:22,1/3.3E9,-9.52,0,17.8,642
2016PA79,62.0*,2063-06-23 04:48,1/4.48E9,-9.53,0,11.18,169
2017EB23,40.0*,2089-03-15 04:48,1/2.7E9,-9.62,0,14.6,23
2008VB4,9.0*,2069-09-11 06:04,1/1.46E8,-9.64,0,17.9,3056
2012GD,18.0*,2106-04-13 12:10,1/2.44E8,-9.68,0,13.94,1805
2017FD3,12.0*,2077-03-17 14:08,1/2.28E8,-9.77,0,15.85,23
1994ES1,8.0*,2044-10-02 06:58,1/2.37E8,-9.9,0,21.65,1460
2016WM1,48.0*,2115-05-17 18:10,1/7.75E9,-9.91,0,20.12,127
2016VH,19.0*,2115-10-24 09:37,1/4.24E8,-9.97,0,12.16,162
2009YA,44.0*,2040-12-16 23:15,1/8.85E10,-10.05,0,23.76,2142
2017BD6,8.0*,2090-01-25 04:24,1/1.66E8,-10.18,0,14.53,75
2015FC345,12.0*,2112-07-16 06:42,1/2.59E8,-10.18,0,13.05,689
2010VP139,6.0*,2057-04-26 18:56,1/2.71E8,-10.19,0,11.34,2318
2003SQ222,4.0*,2112-09-29 17:51,1/6.37E7,-10.43,0,18.88,1459
2014HK197,17.0*,2108-09-05 23:43,1/3.58E9,-10.44,0,21.39,839
2015KH158,25.0*,2098-05-16 12:49,1/7.46E9,-10.46,0,18.46,642
2014HR197,16.0*,2035-10-29 16:28,1/6.1E9,-10.53,0,16.73,838
2013RZ53,2.0*,2093-08-04 01:29,1/1.5E7,-10.59,0,11.25,1291
2016EU84,7.0*,2115-03-01 16:15,1/1.8E8,-10.63,0,11.43,382
2016VR4,7.0*,2107-11-10 10:39,1/2.95E8,-10.66,0,15.43,134
2010DG1,54.0*,2096-02-09 11:12,1/8.4E10,-10.7,0,21.51,2593
2016EF195,31.0*,2099-03-08 08:25,1/1.29E10,-10.75,0,13.87,125
2015HZ182,14.0*,2040-04-05 13:06,1/1.8E10,-10.78,0,18.99,643
2009JE1,18.0*,2096-05-04 10:24,1/4.07E10,-10.86,0,19.5,2142
2016YY,34.0*,2101-12-11 10:24,1/4.12E10,-10.95,0,18.84,97
2016SX1,8.0*,2113-09-17 06:56,1/1.05E9,-11.25,0,11.5,167
2016XK24,270.0*,2111-01-04 01:35,1/6.06E10,-11.31,0,11.32,97
2013TH6,29.0*,2109-09-28 06:55,1/4.85E10,-11.37,0,16.75,1253
2015EG,31.0*,2110-03-06 01:09,1/5.52E10,-11.41,0,14.68,710
